chr1	168082106	168082617	Rank_83857	20	.	168082295	168082439	0	1	144	189	2.09748	2.06908	0.66861	H3K4me1	E105	Right Ventricle
chr1	168083465	168086793	Rank_30711	22	.	168085341	168086414	0	3	263,200,164	1876,2421,2785	2.27987	2.26578	0.65606	H3K4me1	E109	Small Intestine
chr1	168083496	168086149	Rank_123982	19	.	168084710	168084907	0	1	197	1214	2.12712	1.96190	0.63821	H3K4me1	E113	Spleen
chr1	168082055	168082725	Rank_62864	23	.	168082347	168082658	0	1	311	292	2.01732	2.35324	1.03218	H3K4me1	E114	A549 EtOH 0.02pct Lung Carcinoma Cell Line
chr1	168081316	168082736	Rank_48080	29	.	168082193	168082681	0	1	488	877	2.53429	2.98849	1.53819	H3K4me1	E117	HeLa-S3 Cervical Carcinoma Cell Line
chr1	168080634	168082415	Rank_23648	26	.	168082126	168082346	0	1	220	1492	2.33417	2.60405	0.94117	H3K9ac	E117	HeLa-S3 Cervical Carcinoma Cell Line
chr1	168080297	168082859	Rank_14571	84	.	168080318	168082710	0	3	469,408,237	21,1667,2176	5.15055	8.44283	6.43059	H2A.Z	E119	HMEC Mammary Epithelial Primary Cells
chr1	168080187	168084371	Rank_25256	47	.	168080284	168084362	0	6	560,343,430,699,235,503	97,893,1735,2227,3051,3672	3.66457	4.79799	3.06538	H3K27ac	E119	HMEC Mammary Epithelial Primary Cells
chr1	168079619	168086324	Rank_24788	46	.	168080007	168086250	0	6	948,580,317,338,1123,456	388,2137,2882,3750,4152,6175	3.62900	4.61791	2.91990	H3K4me1	E119	HMEC Mammary Epithelial Primary Cells
chr1	168081804	168084667	Rank_32860	44	.	168081981	168084600	0	3	389,365,190	177,633,2606	3.47489	4.47263	2.89475	H3K4me2	E119	HMEC Mammary Epithelial Primary Cells
chr1	168083393	168105790	Rank_17766	19	.	168084336	168105357	0	9	273,155,144,611,291,426,302,208,1294	943,1360,7901,9484,14006,15632,16482,17088,20670	2.35296	1.98626	0.67311	H3K79me2	E119	HMEC Mammary Epithelial Primary Cells
chr1	168081266	168084820	Rank_29041	23	.	168081939	168082357	0	1	418	673	2.32086	2.38390	0.82019	H3K9ac	E119	HMEC Mammary Epithelial Primary Cells
chr1	168081775	168082782	Rank_43623	33	.	168081977	168082328	0	1	351	202	2.68015	3.34192	1.67464	H2A.Z	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168081893	168082917	Rank_28101	56	.	168081938	168082831	0	1	893	45	4.00694	5.61198	3.92014	H3K27ac	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168081944	168086089	Rank_52395	28	.	168082257	168084729	0	2	549,679	313,2106	2.49845	2.80980	1.35275	H3K4me1	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168081966	168082910	Rank_72368	21	.	168082064	168082338	0	1	274	98	2.19614	2.19435	0.74613	H3K4me2	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168082194	168082953	Rank_43197	26	.	168082247	168082549	0	1	302	53	2.35998	2.60068	1.03404	H3K9ac	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168080438	168083016	Rank_11763	23	.	168082202	168082919	0	2	270,391	1764,2090	2.33671	2.34200	0.57197	H4K20me1	E121	HSMM cell derived Skeletal Muscle Myotubes Cells
chr1	168082633	168087975	Rank_24441	18	.	168087592	168087968	0	1	376	4959	2.31505	1.89846	0.45572	H3K36me3	E122	HUVEC Umbilical Vein Endothelial Primary Cells
chr1	168082170	168082889	Rank_66084	26	.	168082461	168082840	0	1	379	291	2.39618	2.63655	1.19376	H3K4me1	E122	HUVEC Umbilical Vein Endothelial Primary Cells
chr1	168079372	168082243	Rank_41936	23	.	168080244	168080688	0	1	444	872	2.12828	2.33855	1.02585	H3K27ac	E124	Monocytes-CD14+ RO01746 Primary Cells
chr1	168082042	168082930	Rank_31997	30	.	168082078	168082521	0	1	443	36	2.59623	3.02831	1.18935	H2A.Z	E125	NH-A Astrocytes Primary Cells
chr1	168082042	168082840	Rank_43010	28	.	168082047	168082246	0	1	199	5	2.46331	2.82607	1.27668	H3K27ac	E125	NH-A Astrocytes Primary Cells
chr1	168081791	168084399	Rank_37274	35	.	168082016	168082650	0	1	634	225	2.68670	3.59282	2.08895	H3K4me1	E125	NH-A Astrocytes Primary Cells
chr1	168082083	168082699	Rank_67596	30	.	168082157	168082659	0	1	502	74	2.45828	3.03599	1.56045	H3K4me2	E125	NH-A Astrocytes Primary Cells
chr1	168082033	168082711	Rank_13525	47	.	168082053	168082680	0	2	242,169	20,478	3.47589	4.79948	2.76379	H2A.Z	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168081857	168082994	Rank_19980	88	.	168081920	168082812	0	1	892	63	4.76739	8.88993	7.11269	H3K27ac	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168080201	168082912	Rank_29046	60	.	168080442	168082862	0	3	361,264,936	241,1037,1725	3.78374	6.07318	4.48036	H3K4me1	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168080430	168082789	Rank_18185	113	.	168081960	168082766	0	1	806	1530	5.32996	11.36308	9.59248	H3K4me2	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168081933	168082712	Rank_29344	29	.	168082005	168082390	0	1	385	72	2.55487	2.91676	1.24725	H3K4me3	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168081855	168082766	Rank_20037	50	.	168081931	168082362	0	1	431	76	3.28961	5.01785	3.27883	H3K9ac	E127	NHEK-Epidermal Keratinocyte Primary Cells
chr1	168082186	168084653	Rank_58582	18	.	168084098	168084418	0	1	320	1912	2.25844	1.83086	0.33519	H3K4me1	E128	NHLF Lung Fibroblast Primary Cells
chr1	168081978	168082590	Rank_28003	39	.	168082005	168082310	0	1	305	27	3.05763	3.95565	2.13177	H2A.Z	E129	Osteoblast Primary Cells
chr1	168079535	168082472	Rank_36819	35	.	168080177	168082330	0	2	626,276	642,2519	2.80054	3.55044	2.05895	H3K27ac	E129	Osteoblast Primary Cells
chr1	168082064	168082603	Rank_22504	61	.	168082083	168082561	0	1	478	19	3.57869	6.19229	4.54334	H3K4me1	E129	Osteoblast Primary Cells
