1365	1891	chr1	168082173	168082670	497	69	6.41611	9.75238	6.91814	253	Cell Line	Other	FT194	Ovarion cancer
1366	2519	chr1	168082104	168082447	343	82	6.80391	11.02741	8.28251	278	Cell Line	Other	FT194	Ovarion cancer
1367	2406	chr1	168082121	168082659	538	51	4.93200	7.67259	5.16417	287	Cell Line	Other	FT194	Ovarion cancer
1374	5561	chr1	168082102	168082452	350	84	5.74272	10.75491	8.46680	286	Other	Skin	Skin	Normal
1377	6846	chr1	168082207	168082500	293	226	11.27943	25.31820	22.64445	124	Other	Skin	Skin	Normal
1378	4960	chr1	168082077	168082500	423	204	9.28257	23.45485	20.40606	311	Other	Skin	Skin	Normal
1379	5167	chr1	168082104	168082537	433	224	10.38618	25.52046	22.43339	337	Other	Skin	Skin	Normal
1381	4382	chr1	168082116	168082491	375	249	11.17761	28.17267	24.92273	272	Other	Skin	Skin	Normal
1382	3223	chr1	168082284	168082478	194	88	7.20724	11.35125	8.82273	55	Induced pluripotent stem cell line	Other	iPSC	Other
1383	4232	chr1	168082114	168082465	351	231	12.64790	25.85511	23.14080	281	Induced pluripotent stem cell line	Other	iPSC	Other
1384	7504	chr1	168082078	168082656	578	819	19.26241	84.60058	81.92756	305	Induced pluripotent stem cell line	Other	iPSC	Other
1387	6385	chr1	168082235	168082414	179	87	4.90729	10.90860	8.78769	99	Cell Line	Embryo	HESC	Normal
1390	2155	chr1	168082055	168082574	519	313	12.71903	34.89165	31.37411	310	Cell Line	Embryo	HESC	Normal
1391	1700	chr1	168082125	168082500	375	294	12.05987	32.98814	29.47090	258	Cell Line	Embryo	HESC	Normal
1392	1869	chr1	168082223	168082452	229	92	7.46286	12.10004	9.23948	94	Cell Line	Embryo	HESC	Normal
1400	2756	chr1	168082270	168082641	371	166	8.40451	19.65008	16.62278	119	Cell Line	Embryo	HESC	Normal
1401	2636	chr1	168082270	168082490	220	77	5.07708	10.23285	7.72120	163	Cell Line	Embryo	HESC	Normal
1402	1443	chr1	168082304	168082500	196	65	5.37769	9.39526	6.57043	124	Cell Line	Embryo	HESC	Normal
1403	1537	chr1	168082263	168082484	221	110	6.24242	14.07919	11.05233	118	Cell Line	Embryo	HESC	Normal
1406	2705	chr1	168082089	168082494	405	364	12.41427	39.68280	36.45341	294	Cell Line	Embryo	HESC	Normal
1407	1955	chr1	168082239	168082496	257	226	10.89806	25.84780	22.64943	150	Cell Line	Embryo	HESC	Normal
1408	5969	chr1	168082028	168082669	641	1269	15.93277	130.80730	126.99103	306	Cell Line	Embryo	HESC	Normal
1409	5229	chr1	168082038	168082651	613	1245	16.47046	128.30887	124.50496	344	Cell Line	Embryo	HESC	Normal
1455	4255	chr1	168083586	168084470	884	571	10.90011	59.97245	57.19926	375	Tissue	Brain	cerebellum	Other
1458	1652	chr1	168082279	168082409	130	52	5.01776	8.12287	5.27600	94	Tissue	Brain	cerebellum	Other
1476	3859	chr1	168082089	168082661	572	309	13.96006	35.78526	30.93429	289	Other	Epithelial	CEC	Other
1477	3658	chr1	168082289	168082533	244	265	13.11605	30.96083	26.59056	89	Other	Epithelial	CEC	Other
1479	2924	chr1	168082050	168082500	450	212	11.88744	25.16426	21.24687	333	Other	Epithelial	CEC	Other
